task_id,official_outcome,capture_id,episode_id,node_id,checkpoint_kind,cutoff_step,public_test_outcome,public_green_verifier,semantic_completion,knowledge_references,capture_path
swebench--pylint-dev__pylint-4669,UNDETERMINED,a1149739e948b50ea0f989d6b42d3c2f954d764be7c4c6f59ac1e5322c3d827b,episode:da24bfc0e9486fb784b7fd2e4cbd251e92ed996792692a0a8d60f6f202cf25fa,similarity_invariants,PUBLIC_TEST_OBSERVATION,25,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/a1149739e948b50ea0f989d6b42d3c2f954d764be7c4c6f59ac1e5322c3d827b.json
swebench--pylint-dev__pylint-4669,UNDETERMINED,440e386e6e41d827dd4b9348bc86b50361d63078b45cd2612778c1f1d32134d3,episode:78789c90eeb8baf941c6a0cd9d06936eb847ee7eb90d137d339f63673fc36790,similarity_invariants,COMPLETED_SUBGOAL,31,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/440e386e6e41d827dd4b9348bc86b50361d63078b45cd2612778c1f1d32134d3.json
swebench--pylint-dev__pylint-5201,UNRESOLVED,5cbba1a88227a8923ed73441628c0c1db7632a9e88f794db3e0c37840a5e9229,episode:8e27429d7c9ef17ccf9ea60a2609e2fc7860ed24f6959501800ff97b88251e8d,portable_ignore_paths,PUBLIC_TEST_OBSERVATION,13,RED,False,False,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/5cbba1a88227a8923ed73441628c0c1db7632a9e88f794db3e0c37840a5e9229.json
swebench--pylint-dev__pylint-5201,UNRESOLVED,283aea8b3e288cfb6eeadbccbdc0f696f6159e1c264a9f4503aa4043fdef1ebe,episode:b57e3da4fe1594093d3c17c67a8d2acf5e74b967d33bd21406050e75afe2850a,portable_ignore_paths,PUBLIC_TEST_OBSERVATION,17,GREEN,True,False,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/283aea8b3e288cfb6eeadbccbdc0f696f6159e1c264a9f4503aa4043fdef1ebe.json
swebench--pylint-dev__pylint-5201,UNRESOLVED,d8a7524640cb40956cd282fc4bc432013764d69ee137830efb0b1e671271a593,episode:b09a5e25ea8f6bc7c39f7e3bb9953abd34049f19fd6568af22347d8e6700582a,portable_ignore_paths,COMPLETED_SUBGOAL,18,,True,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d8a7524640cb40956cd282fc4bc432013764d69ee137830efb0b1e671271a593.json
swebench--pylint-dev__pylint-5201,UNRESOLVED,e0314be8111ec84a7b6b9abc3676980ecebb8a598552ef8e7b99b534a7f5ead8,episode:bf8c50b33634d759db084f2cfc5662016b0bc9fc43a3d6a4bd1104174e76bc9d,ignore_compatibility,PUBLIC_TEST_OBSERVATION,34,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/e0314be8111ec84a7b6b9abc3676980ecebb8a598552ef8e7b99b534a7f5ead8.json
swebench--pylint-dev__pylint-5201,UNRESOLVED,48c2a86b9530b60c62813cd7b49bb5478348c7223c52850a26684845801acc50,episode:b882f3ee14480630abf047cc017a9aee0730e3e5076b74b9ebc89cb85449e672,ignore_compatibility,COMPLETED_SUBGOAL,36,,True,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/48c2a86b9530b60c62813cd7b49bb5478348c7223c52850a26684845801acc50.json
swebench--pylint-dev__pylint-5743,UNRESOLVED,af35395116c448e3a5b877964bf0795e20cd14457c773f5969e4ae2f640dedde,episode:9231b0fe81513c8e4a081131dbe1941929aa0118f12d7835a6d74c277f9651cb,template-crash,PUBLIC_TEST_OBSERVATION,15,GREEN,True,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/af35395116c448e3a5b877964bf0795e20cd14457c773f5969e4ae2f640dedde.json
swebench--pylint-dev__pylint-5743,UNRESOLVED,3f3f3b34a52f33654a51016552bf06a82c51dfc50b60973eff257b7ff616e156,episode:e293207761f5827c0e7ca88b864fd212130050d467b482ca6e58c31d82db6df1,template-crash,PUBLIC_TEST_OBSERVATION,26,GREEN,True,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3f3f3b34a52f33654a51016552bf06a82c51dfc50b60973eff257b7ff616e156.json
swebench--pylint-dev__pylint-5743,UNRESOLVED,1a4447fafbeaea7e0f12a9daf05b56f82abee9e8238451101f74efd774622cd3,episode:bcaa0affe026eda259af00557197d01cfee74af9b08b2ab8e0640e30b5e1531b,template-crash,COMPLETED_SUBGOAL,27,,True,True,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1a4447fafbeaea7e0f12a9daf05b56f82abee9e8238451101f74efd774622cd3.json
swebench--pylint-dev__pylint-5743,UNRESOLVED,07f14d042847980fcc24a5d96a2971100dd29d37f596450f854f0448ec7ee215,episode:ab74e7047e2b04189698b1541138abfa9b5348b062605001bec41a7dcf05d6b9,template-compatibility,PUBLIC_TEST_OBSERVATION,31,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/07f14d042847980fcc24a5d96a2971100dd29d37f596450f854f0448ec7ee215.json
swebench--pylint-dev__pylint-5743,UNRESOLVED,999973128b36d07450373c1a9a3681265fb5801634d80dbfa171ea93acc80913,episode:a3e23082e6adfbad6384daf949deea6a1323360d36b379ad299240daf00b6832,template-compatibility,PUBLIC_TEST_OBSERVATION,37,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/999973128b36d07450373c1a9a3681265fb5801634d80dbfa171ea93acc80913.json
swebench--pylint-dev__pylint-5743,UNRESOLVED,443a7d5178956db9a1cc8809beac3530d1c6c089fbcc85684cd2663ad5611a73,episode:22986cbdce72b9f16b5ea66120bca747d34f3e84fe52195636f7e0c9426bd26e,template-compatibility,TERMINAL_ACTIVE,38,,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/443a7d5178956db9a1cc8809beac3530d1c6c089fbcc85684cd2663ad5611a73.json
swebench--pylint-dev__pylint-6412,UNRESOLVED,faab8f1b10413bc0ea40036006dd3c8eec258e27e5c508813f4ad195ed44ab76,episode:09406350c32e5745509d6d48fd855bace889f1f49d2f188221c0249b7ef25e53,abc_interfaces,PUBLIC_TEST_OBSERVATION,11,RED,False,False,2,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/faab8f1b10413bc0ea40036006dd3c8eec258e27e5c508813f4ad195ed44ab76.json
swebench--pylint-dev__pylint-6412,UNRESOLVED,dc1e15d69a4627b0d9f539e0f2c08e1cde8e0e189a3de935fe3b8de4f119ebe8,episode:fc5cd35254c3316f116b5b0dcaa2f2ffa3a2889f9a02a2157cc0a5322825c7ff,abc_interfaces,PUBLIC_TEST_OBSERVATION,14,GREEN,True,False,2,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/dc1e15d69a4627b0d9f539e0f2c08e1cde8e0e189a3de935fe3b8de4f119ebe8.json
swebench--pylint-dev__pylint-6412,UNRESOLVED,7ae92e0d4b677a604ff0221c216d2e4e0406e6a59a1cc6c6c9bd4cd370b81bca,episode:3243322f48ea4709bb46a8e2372443a0c669c6a05f83492b6d5c04c91303d34f,abc_interfaces,COMPLETED_SUBGOAL,15,,True,True,2,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7ae92e0d4b677a604ff0221c216d2e4e0406e6a59a1cc6c6c9bd4cd370b81bca.json
swebench--pylint-dev__pylint-6412,UNRESOLVED,7ef9745b6e21680dbe19247bcac7fc6fac269991dce58ed29e748afe5633cf42,episode:9ac45cd0edc6b3ea1b973059375782a8cc04895963974de889307bf3e6427b35,categorization,PUBLIC_TEST_OBSERVATION,25,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7ef9745b6e21680dbe19247bcac7fc6fac269991dce58ed29e748afe5633cf42.json
swebench--pylint-dev__pylint-6412,UNRESOLVED,ad7d816e5f4923f31bc4708acdafd2bdc179904f27ee33b2f4aaac2bf539dceb,episode:c6812cdcae1302bb5667eab37b027d32b5804ae940aa937ab0cca20d521b93cc,categorization,PUBLIC_TEST_OBSERVATION,28,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ad7d816e5f4923f31bc4708acdafd2bdc179904f27ee33b2f4aaac2bf539dceb.json
swebench--pylint-dev__pylint-6412,UNRESOLVED,a1439199f7e19eb05e9cb39b6637976f45a3e9b5a2b86f9e9a41f8667fbc4705,episode:504d05ba038489d6ab782b05a4f3f8dde8e8430f9e2a10ed2fd91752a96c84c0,categorization,PUBLIC_TEST_OBSERVATION,35,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/a1439199f7e19eb05e9cb39b6637976f45a3e9b5a2b86f9e9a41f8667fbc4705.json
swebench--pylint-dev__pylint-6412,UNRESOLVED,53a0c3190565054a112c20be0fe210bf7ab4ad78626de9e241d959d92f2ff44f,episode:251bf7540f403e0341ec3d1b5db6066e7887c16a1b62b82fc4eedda3a1a648fc,categorization,COMPLETED_SUBGOAL,41,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/53a0c3190565054a112c20be0fe210bf7ab4ad78626de9e241d959d92f2ff44f.json
swebench--pylint-dev__pylint-6506,RESOLVED,a3fc5cd6923e626d4e5ad8676b3ffc00ef3ff3125ee5ca2c2166b1954ddbacf5,episode:e3f25104a9b56f980dbcccd36f1d2f96048c76c16100f006b692c88c25f64a2f,unknown_option_exit,PUBLIC_TEST_OBSERVATION,16,GREEN,True,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/a3fc5cd6923e626d4e5ad8676b3ffc00ef3ff3125ee5ca2c2166b1954ddbacf5.json
swebench--pylint-dev__pylint-6506,RESOLVED,c1c172501f5901e398ba05b6aa3728379bf072effbc7183eb6f8725439f2607b,episode:80af3ae9de680792dbc58b55261e86bd235c1845473a6adb11f5a630965f1b7e,unknown_option_exit,COMPLETED_SUBGOAL,18,,False,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c1c172501f5901e398ba05b6aa3728379bf072effbc7183eb6f8725439f2607b.json
swebench--pylint-dev__pylint-6506,RESOLVED,ce0d5d17cf489c3db49b3a8f293c982b6450ede23fbf16eda19079536d097def,episode:cf9264ccd037ab9fd98b4421dfbe07d555aa5111afee3022fbcd5b1737909d83,option_compatibility,PUBLIC_TEST_OBSERVATION,23,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ce0d5d17cf489c3db49b3a8f293c982b6450ede23fbf16eda19079536d097def.json
swebench--pylint-dev__pylint-6506,RESOLVED,cc928e910c4e1ac4c8488d7724e53938d88de0edba9069e2ee976d3a900ac150,episode:738f936546193c46f179e48b843490d6e713e0b35152c1dc0884d230d1b9c926,option_compatibility,COMPLETED_SUBGOAL,36,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cc928e910c4e1ac4c8488d7724e53938d88de0edba9069e2ee976d3a900ac150.json
swebench--pylint-dev__pylint-8124,UNRESOLVED,00275f6cb8ce64a815598a35aeca3916b3af278a65991926ed13b79d1b516422,episode:409ed38314a98b0b47f90d248ec569c9724e46c706de980428e0cb18319a6a61,explicit-reexports,PUBLIC_TEST_OBSERVATION,10,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/00275f6cb8ce64a815598a35aeca3916b3af278a65991926ed13b79d1b516422.json
swebench--pylint-dev__pylint-8124,UNRESOLVED,03d3dbf887acfeb1376ec898d686fa90af7b2476b1847c4e001f96f67cd8ca8a,episode:f0efc748b05f52c9fff013780975e858f30a8f7cfce768e832e103cae618f0d1,explicit-reexports,PUBLIC_TEST_OBSERVATION,12,GREEN,True,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/03d3dbf887acfeb1376ec898d686fa90af7b2476b1847c4e001f96f67cd8ca8a.json
swebench--pylint-dev__pylint-8124,UNRESOLVED,541a12bd189fc45ba294cd7dc6b781b03e7486d133c02054a3faebc28f6c470c,episode:4c337bc7cdb1dd356c1b2bbebfe30158eb4f7c5757b8a8211eb14787c92673f0,explicit-reexports,COMPLETED_SUBGOAL,13,,True,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/541a12bd189fc45ba294cd7dc6b781b03e7486d133c02054a3faebc28f6c470c.json
swebench--pylint-dev__pylint-8124,UNRESOLVED,530d9ad859698db8c6625fa49a1b063531e11c46f721a37d8d56cd6a36845ae4,episode:041f8ac6292c3accf74ef5f96ff4670a19baea9ac748fc1bb22f9f1907abc2b5,alias-invariants,PUBLIC_TEST_OBSERVATION,18,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/530d9ad859698db8c6625fa49a1b063531e11c46f721a37d8d56cd6a36845ae4.json
swebench--pylint-dev__pylint-8124,UNRESOLVED,f3fedf46f6344e1cd0b8c5bfb68cf60546018abee173e86def71bdf4ef2f6645,episode:f7a288b583f6f0cb1b28d201154dc3c7865b4c25a59e1219954787caf29cc1dc,alias-invariants,PUBLIC_TEST_OBSERVATION,22,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f3fedf46f6344e1cd0b8c5bfb68cf60546018abee173e86def71bdf4ef2f6645.json
swebench--pylint-dev__pylint-8124,UNRESOLVED,7a23d2a1ddab6d3a216ba612414212675c67add32aed9072a2d3e05c152e0baf,episode:695d9aa2d2c937ea13833071fb75dce75371f360e28d058ce426f81b3fa7dd90,alias-invariants,COMPLETED_SUBGOAL,30,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7a23d2a1ddab6d3a216ba612414212675c67add32aed9072a2d3e05c152e0baf.json
swebench--pylint-dev__pylint-8281,RESOLVED,0858b1ee1293d4b61078ff04c0367654a70428addfda40c95dcb798ef9abaf4c,episode:a1cc7ce8876442b3e9b0f906f06330604ecfd09989bac002c8f870f9aed0f4d0,glob-source-roots,PUBLIC_TEST_OBSERVATION,15,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0858b1ee1293d4b61078ff04c0367654a70428addfda40c95dcb798ef9abaf4c.json
swebench--pylint-dev__pylint-8281,RESOLVED,ad4c16e244154e6d3ddc6e7efa586efb67d431fa5e869fab3d90c3127017ec90,episode:bc0b17e08400355cda6fd9fa398b776f19dc0ccc38188f98e79b3f5a6abb8524,glob-source-roots,PUBLIC_TEST_OBSERVATION,18,GREEN,True,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ad4c16e244154e6d3ddc6e7efa586efb67d431fa5e869fab3d90c3127017ec90.json
swebench--pylint-dev__pylint-8281,RESOLVED,443b0b11afae72bd2645c86c831f6a0a9bbea920211dd0392680868c8a9de112,episode:3f0ec2b4bc804442273e80e00141d8504ea4f6f837d801ba3cbdd1a68b2c2b59,glob-source-roots,COMPLETED_SUBGOAL,19,,True,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/443b0b11afae72bd2645c86c831f6a0a9bbea920211dd0392680868c8a9de112.json
swebench--pylint-dev__pylint-8281,RESOLVED,4098703a897c707f581956e202316481cd1fb264ca7160097ac5af32e38bda2d,episode:83fcce4b03c181e5be00c808334f8b4a5930d4a735dfc98674fac8cbb80a592c,document-verify,PUBLIC_TEST_OBSERVATION,32,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4098703a897c707f581956e202316481cd1fb264ca7160097ac5af32e38bda2d.json
swebench--pylint-dev__pylint-8281,RESOLVED,cb75fb4016445111ab8462e26a6085d7384733064eb13798de73f79c699d89be,episode:a2c14369caeed301c6edb1ec0ce820104d44b75c5f1204d74a359ecb8f06295b,document-verify,PUBLIC_TEST_OBSERVATION,34,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cb75fb4016445111ab8462e26a6085d7384733064eb13798de73f79c699d89be.json
swebench--pylint-dev__pylint-8281,RESOLVED,5a73f5382f80717437afcb7d1872cb6dc4187994ee33b02ad225d6be77c42ad2,episode:4405e4ded28552c5ce3e8da34e27bc4f4ecf91ab9e788c1d99ea68a76bd387e0,document-verify,COMPLETED_SUBGOAL,42,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/5a73f5382f80717437afcb7d1872cb6dc4187994ee33b02ad225d6be77c42ad2.json
swebench--pylint-dev__pylint-8683,RESOLVED,6903e5257905df7db5137be345706e1a3575a45f8c15b0f230d2242ad356c07e,episode:05c8d544f5c42312f439ff40a990a648f930c69d9486c792258fd34f0e069229,parallel-plugin-behavior,PUBLIC_TEST_OBSERVATION,29,RED,False,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6903e5257905df7db5137be345706e1a3575a45f8c15b0f230d2242ad356c07e.json
swebench--pylint-dev__pylint-8683,RESOLVED,25d16c54f9df2ae9d5ca54349c3e7c11430feb2d84b0ecfda3bfbe3132cfee22,episode:c5a3a1c3069b07ddb877b37538e6cf0715ce6afae796c509f21788044717d363,parallel-plugin-behavior,PUBLIC_TEST_OBSERVATION,31,RED,False,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/25d16c54f9df2ae9d5ca54349c3e7c11430feb2d84b0ecfda3bfbe3132cfee22.json
swebench--pylint-dev__pylint-8683,RESOLVED,4a409b3b54ad3f7f58ef1671d8050b42fad71c047304f28c2a0fac5574da9b45,episode:d74c46a52e1691409681e30590b9a3a063e5fab73aac965498558ee2d493883c,parallel-plugin-behavior,PUBLIC_TEST_OBSERVATION,38,GREEN,True,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4a409b3b54ad3f7f58ef1671d8050b42fad71c047304f28c2a0fac5574da9b45.json
swebench--pylint-dev__pylint-8683,RESOLVED,faa7458851ab0a543c25eb247cf30833f5f9ea076e097e839f99b89586bf78b3,episode:ab7948d56f74eda057b39dff2842368c0c0606f325bfc73ced1a87a57a863421,parallel-plugin-behavior,PUBLIC_TEST_OBSERVATION,39,RED,False,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/faa7458851ab0a543c25eb247cf30833f5f9ea076e097e839f99b89586bf78b3.json
swebench--pylint-dev__pylint-8683,RESOLVED,94995463892a0e94e8c886654b5d0d229b73734a5f86cd21b6b6c7a3518ada64,episode:d21c753a23fc533df30a6a8ee34ce3f9fa257767e35a67a1315f6e205d669d5a,parallel-plugin-behavior,PUBLIC_TEST_OBSERVATION,40,GREEN,True,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/94995463892a0e94e8c886654b5d0d229b73734a5f86cd21b6b6c7a3518ada64.json
swebench--pylint-dev__pylint-8683,RESOLVED,6824ad2edf34a4039dc553c8945456acfd974b291e931b392fa7fa04a30364ac,episode:198afdd3b654773396998a9b95d5a624aab00a22c3f48c91270539ad7700d22a,parallel-plugin-behavior,COMPLETED_SUBGOAL,41,,True,True,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6824ad2edf34a4039dc553c8945456acfd974b291e931b392fa7fa04a30364ac.json
swebench--pylint-dev__pylint-8683,RESOLVED,b94db4d74eecded341d2e43ef5ecffea62175d9ab6d43e82510f04cdb7d8d241,episode:f1818488463cebdd10f2d5053fc5f9070b96a2a19e6685827817ab1c19e40228,parallel-plugin-compatibility,PUBLIC_TEST_OBSERVATION,56,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b94db4d74eecded341d2e43ef5ecffea62175d9ab6d43e82510f04cdb7d8d241.json
swebench--pylint-dev__pylint-8683,RESOLVED,4046901f2516cbbe8de08598cc6b0144a0e6a1161b886d7d898221483ad281bd,episode:8357e96a8621a4a11d9e45fd5a3d9e5e735025d8433e502a00310420153d9573,parallel-plugin-compatibility,PUBLIC_TEST_OBSERVATION,59,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4046901f2516cbbe8de08598cc6b0144a0e6a1161b886d7d898221483ad281bd.json
swebench--pylint-dev__pylint-8683,RESOLVED,71d5b9f3ca994a006dd67003f01fa42b798d5338520d7bfa7a3af72d6ef70f9e,episode:4f651b26046f2a966a47f628b185772737ec8f9d0383d56aa42c195986eea4f8,parallel-plugin-compatibility,PUBLIC_TEST_OBSERVATION,76,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/71d5b9f3ca994a006dd67003f01fa42b798d5338520d7bfa7a3af72d6ef70f9e.json
swebench--pylint-dev__pylint-8683,RESOLVED,c72118b8beb9bc37ce7a5bcd6cc2b3d54b0dcee012dbf7f24a5c9d42a58b55f9,episode:c0536c4ed395fba1fe106f674c50f0b8ea24135ab94776a49210e96e3d064f60,parallel-plugin-compatibility,COMPLETED_SUBGOAL,78,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c72118b8beb9bc37ce7a5bcd6cc2b3d54b0dcee012dbf7f24a5c9d42a58b55f9.json
swebench--pylint-dev__pylint-8799,UNDETERMINED,264b184785eedf16a8a1adb784f81110f67d4ec6c846a5d44adfa5474accc360,episode:6e22c3f3b6bf71ba12f037a2ef37aba5dbae8fd5e49bb32c63f9b0abcd173586,skip-disabled,PUBLIC_TEST_OBSERVATION,15,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/264b184785eedf16a8a1adb784f81110f67d4ec6c846a5d44adfa5474accc360.json
swebench--pylint-dev__pylint-8799,UNDETERMINED,54b3e15e31fde07fdad528b0878331b0c4ce917a27680c40e047ea8dc1dac6c7,episode:cd6fd47eb07f7ea1c9bc2a7b879d05a6a86020dbf32f401a8ad9779392e18f8a,skip-disabled,PUBLIC_TEST_OBSERVATION,17,GREEN,True,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/54b3e15e31fde07fdad528b0878331b0c4ce917a27680c40e047ea8dc1dac6c7.json
swebench--pylint-dev__pylint-8799,UNDETERMINED,c7ea496b3ee4392da7c75b0c0c716a39fe8374ab8eee514431ee82e1ec95d2aa,episode:b8b3ff084a8fcd9842f05eac456ea0e3404edc83a460f6aec5d8a498941e1876,skip-disabled,COMPLETED_SUBGOAL,18,,True,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c7ea496b3ee4392da7c75b0c0c716a39fe8374ab8eee514431ee82e1ec95d2aa.json
swebench--pylint-dev__pylint-8799,UNDETERMINED,cda3e7a28820b1af1850ebcf4890fb6ba9946dac8600af0253c5b3cbc2f99ade,episode:68c926f572c62378883c96be03b162d5081f7ebfa4fb62c583eafd223ef4b105,preserve-enabled,PUBLIC_TEST_OBSERVATION,28,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cda3e7a28820b1af1850ebcf4890fb6ba9946dac8600af0253c5b3cbc2f99ade.json
swebench--pylint-dev__pylint-8799,UNDETERMINED,47d24dd037ed5001fde21a35b98700ffef73db98e889104e05e25d6fe1e040a0,episode:5290ccb1362385005ef0e75518e0a6f6de27f42efa2a56b2531076b6d8c41924,preserve-enabled,PUBLIC_TEST_OBSERVATION,31,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/47d24dd037ed5001fde21a35b98700ffef73db98e889104e05e25d6fe1e040a0.json
swebench--pylint-dev__pylint-8799,UNDETERMINED,4bec4589c87c08fb758a5fdd65e14b26d1b8c999326a3ad67910a8cd90c89fd6,episode:88fc664a3afbac818d1c653fef2e048013b9be9458c7e3d6377751feb2827ccb,preserve-enabled,PUBLIC_TEST_OBSERVATION,33,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4bec4589c87c08fb758a5fdd65e14b26d1b8c999326a3ad67910a8cd90c89fd6.json
swebench--pylint-dev__pylint-8799,UNDETERMINED,2294672cea80a949ab7b1312df159fff16e6f31e68d4262be7f06a2a4682a254,episode:a7c2045a42ba921060807945f069af8c5a37e76662abeb834f3aa8ac93c1df28,preserve-enabled,COMPLETED_SUBGOAL,43,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/2294672cea80a949ab7b1312df159fff16e6f31e68d4262be7f06a2a4682a254.json
swebench--pylint-dev__pylint-8929,RESOLVED,6d8d7fc765ace97c58363d06b581a6d8b4fa0c8c805e6876bf87c96889331fb4,episode:67772f7f4069e6bf0c9878398023ffbaa1513a7e380d5f410be113b40d312e85,json_score,PUBLIC_TEST_OBSERVATION,28,GREEN,True,False,2,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6d8d7fc765ace97c58363d06b581a6d8b4fa0c8c805e6876bf87c96889331fb4.json
swebench--pylint-dev__pylint-8929,RESOLVED,f94e4e1b1007174fb21598e550badf3ee9b182ff75e85bf1efb85c78d57377ec,episode:64711b417ecadfe480aedee546517838288f25da84229e808c3555b77cb82055,json_score,COMPLETED_SUBGOAL,29,,True,True,2,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f94e4e1b1007174fb21598e550badf3ee9b182ff75e85bf1efb85c78d57377ec.json
swebench--pylint-dev__pylint-8929,RESOLVED,4beb17e2bc5d76ae7aabdac34922013fb0c1c2f625052944062f81e5a264b28c,episode:e0455c88215f96135fc5cb982580557d618eb851c6c890e8922fc59a7dd0eabd,verify_contract,PUBLIC_TEST_OBSERVATION,38,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4beb17e2bc5d76ae7aabdac34922013fb0c1c2f625052944062f81e5a264b28c.json
swebench--pylint-dev__pylint-8929,RESOLVED,581c4b48d0cb0c43b9d35b00160c730a09fd69de5ef2268ef717519b7d33ebec,episode:62e261186d2f9281ade5f4b4fe6ab88e7b383df100fe9e3217c7e23237cd6602,verify_contract,COMPLETED_SUBGOAL,69,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/581c4b48d0cb0c43b9d35b00160c730a09fd69de5ef2268ef717519b7d33ebec.json
swebench--pytest-dev__pytest-11041,RESOLVED,cd9b15fad1316c728e44e4f73088c15d6b7a4cc15eb5ba11d8ea73219af5ccb0,episode:10a77f2de874010e76da2c7fe9f33f32084d3f93cc04f4aa7dcde8b2f8b6a40f,walrus-order,PUBLIC_TEST_OBSERVATION,16,RED,False,False,12,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cd9b15fad1316c728e44e4f73088c15d6b7a4cc15eb5ba11d8ea73219af5ccb0.json
